"id","enunciado","opcao","texto_alternativa","resposta"
"pc2025_03_pn_35","Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","E","duplamente qualificado, sujeito à ação penal pública incondicionada. 36 João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00","0"
"pc2025_03_pn_36","João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto","A","simples, com a incidência de uma causa de diminuição de pena.","0"
"pc2025_03_pn_36","João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto","B","qualificado, com a incidência de uma causa de aumento de pena.","0"
"pc2025_03_pn_36","João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto","C","simples, com a incidência de uma causa de aumento de pena.","0"
"pc2025_03_pn_36","João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto","D","qualificado, sem causas de aumento de pena.","0"
"pc2025_03_pn_36","João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto","E","simples, sem causas de aumento de pena. 37 Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","0"
"pc2025_03_pn_37","Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","A","fechado, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.","0"
"pc2025_03_pn_37","Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","B","semiaberto, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.","0"
"pc2025_03_pn_37","Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","C","aberto, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.","0"
"pc2025_03_pn_37","Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","D","fechado, ficando sujeito a trabalho no período diurno e a isolamento durante o repouso noturno.","0"
"pc2025_03_pn_37","Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime","E","semiaberto, ficando sujeito a trabalho fora do estabelecimento e sem vigilância. 38 Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de","0"
"pc2025_03_pn_38","Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de","A","três investigações vinculadas a crimes hediondos, envolvendo a lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino, a extorsão qualificada pela restrição da liberdade da vítima e o roubo circunstanciado pelo emprego de arma branca.","0"
